"1","9.20171","6.454","14.2753","1.37427","3.06937","9.43316"
"2","9.23819","6.45955","14.5083","1.38864","3.06937","9.70609"
"3","9.34608","6.35245","14.5054","1.47483","2.95444","9.7444"
"4","9.35739","6.37823","14.3715","1.46525","2.96881","9.65342"
"5","9.30968","6.42676","14.285","1.39821","3.00233","9.61033"
"6","9.20748","6.51633","14.2421","1.2785","3.07416","9.61033"
"7","9.16207","6.58327","14.1366","1.21625","3.12204","9.54808"
"8","9.16042","6.60679","13.9673","1.1971","3.12683","9.42358"
"9","9.23646","6.6621","13.8544","1.25456","3.16513","9.35654"
"10","9.28","6.59073","13.6881","1.2785","3.07894","9.23683"
"11","9.34851","6.60849","13.6644","1.32639","3.08373","9.26077"
"12","9.37446","6.57723","13.7214","1.33118","3.04064","9.36612"
"13","9.40501","6.66549","13.6441","1.34075","3.11725","9.33739"
"14","9.44424","6.69733","13.7681","1.35991","3.1364","9.50977"
"15","9.44845","6.6877","13.6775","1.34554","3.11246","9.46667"
"16","9.47059","6.68469","13.4816","1.35033","3.09331","9.31823"
"17","9.44405","6.7405","13.295","1.30723","3.13162","9.17937"
"18","9.43625","6.758","13.2283","1.28329","3.13162","9.16022"
"19","9.41896","6.8033","13.1136","1.24977","3.16035","9.09318"
"20","9.42587","6.82269","13.0234","1.2402","3.16513","9.05008"
"21","9.46158","6.87813","12.9968","1.25935","3.20823","9.06924"
"22","9.56452","6.87374","13.0432","1.34554","3.19387","9.16022"
"23","9.60503","6.80097","13.0762","1.36948","3.11246","9.23683"
"24","9.65498","6.78997","13.1382","1.403","3.09331","9.34218"
"25","9.67586","6.76473","13.1428","1.40779","3.05979","9.39006"
"26","9.67726","6.80237","13.2617","1.39343","3.08852","9.55287"
"27","9.73102","6.80267","13.1548","1.43173","3.07894","9.49062"
"28","9.64082","6.84251","13.195","1.32639","3.10767","9.57681"
"29","9.68915","6.83549","13.1816","1.35991","3.08852","9.61033"
"30","9.70379","6.92959","13.0572","1.35991","3.16992","9.53371"
"31","9.69439","6.89958","12.9366","1.33596","3.12683","9.46189"
"32","9.74731","6.93194","12.7574","1.37427","3.14598","9.3326"
"33","9.71889","6.94023","12.6683","1.33118","3.14119","9.29429"
"34","9.73357","6.95255","12.584","1.33118","3.14119","9.26077"
"35","9.82985","6.94938","12.5954","1.41258","3.12683","9.32302"
"36","9.77765","6.98883","12.4867","1.34554","3.15556","9.26556"
"37","9.85914","6.95164","12.4692","1.41258","3.10767","9.29908"
"38","9.84439","6.94827","12.4805","1.38385","3.09331","9.36133"
"39","9.87259","6.87836","12.3468","1.39821","3.01191","9.27993"
"40","9.91024","6.95742","12.1736","1.42216","3.07894","9.16022"
"41","9.97113","6.93624","12.1684","1.47004","3.04542","9.2081"
"42","10.0503","6.86279","12.2936","1.53708","2.95923","9.38527"
"43","10.0185","6.92475","12.3414","1.49398","3.00712","9.48583"
"44","9.95274","6.93604","12.4972","1.41737","3.00233","9.69652"
"45","9.93445","6.98754","12.4059","1.38864","3.03585","9.663"
"46","9.95491","7.01622","12.2623","1.39821","3.04542","9.5816"
"47","10.0185","7.07932","12.1155","1.45089","3.08852","9.50019"
"48","10.0571","7.08125","12.0596","1.47962","3.06937","9.50977"
"49","10.0611","7.11304","12.0947","1.47483","3.07894","9.61033"
"50","10.1033","7.15032","12.0458","1.50835","3.09331","9.62948"
"51","10.2269","7.13141","12.064","1.62327","3.05021","9.72046"
"52","10.082","7.09988","12.2022","1.47004","2.99275","9.93594"
"53","10.416","6.93658","12.5243","1.79565","2.80122","10.343"
"54","10.4592","6.98257","12.3671","1.83875","2.82037","10.2376"
"55","10.4159","7.19374","11.912","1.79565","2.99754","9.84975"
"56","10.3329","7.46769","11.5691","1.71425","3.23217","9.5816"
"57","10.5314","7.68449","11.4989","1.91536","3.40934","9.58638"
"58","10.6053","7.78402","11.3063","1.99198","3.47159","9.46667"
"59","10.4682","7.78151","10.8518","1.8579","3.43329","9.0836"
"60","10.4067","7.9444","10.4854","1.80044","3.56257","8.78193"
"61","10.2921","7.91691","10.5735","1.69031","3.50511","8.92558"
"62","10.6579","7.53866","11.084","2.05901","3.10289","9.48583"
"63","10.509","7.59847","10.7381","1.91057","3.14119","9.19852"
"64","10.4562","7.62619","10.187","1.8579","3.14598","8.71489"
"65","11.0171","7.46438","9.57896","2.41814","2.96402","8.1738"
"66","11.127","7.67538","8.87963","2.52828","3.15556","7.53695"
"67","11.4193","7.92266","9.63332","2.82516","3.38061","8.33661"
"68","11.8316","7.88479","10.5769","3.24175","3.31358","9.35654"
"69","11.8972","7.89117","10.5764","3.31358","3.28963","9.42837"
"70","11.8075","7.80882","10.4332","3.23217","3.17471","9.35654"
"71","11.2877","7.32835","9.48924","2.7246","2.65756","8.47547"
"72","11.1939","7.16223","8.92064","2.65278","2.45166","7.90565"
"73","8.40499","7.90219","9.14","-0.105345","3.14119","8.10198"
"74","1.7446","12.976","8.34841","-6.72771","8.15465","7.27837"
"75","0.000709534","16.4875","6.34504","-8.44196","11.6215","5.2433"
"76","3.43241","14.0514","2.74345","-5.01346","9.19852","1.6089"
"77","12.0571","7.73739","5.79508","3.57215","2.9736","4.57771"
"78","16.8763","5.74472","10.001","8.35098","1.09654","8.6287"
"79","15.5574","6.55265","13.352","7.01501","1.98719","11.8178"
"80","12.2973","7.76474","15.5434","3.76847","3.22738","13.8576"
"81","10.9499","7.72007","15.2886","2.45166","3.17471","13.4746"
"82","10.4759","7.43249","14.2719","2.01113","2.86347","12.3637"
"83","9.87977","7.49906","13.3204","1.45089","2.89698","11.3342"
"84","9.6555","7.51222","12.2999","1.26414","2.87304","10.2424"
"85","9.75358","7.63319","11.2164","1.39821","2.95444","9.10275"
"86","10.2635","7.91937","10.5036","1.9393","3.19865","8.36055"
"87","10.5441","7.86249","10.4977","2.24576","3.0981","8.35098"
"88","10.003","7.9173","10.9395","1.72861","3.10767","8.80109"
"89","8.40611","7.54997","11.5157","0.153229","2.69587","9.39485"
"90","6.56434","7.26785","11.3448","-1.68073","2.38462","9.26077"
"91","6.85551","7.38043","11.783","-1.403","2.49476","9.75877"
"92","8.84574","7.48157","8.7091","0.550666","2.61926","6.78038"
"93","9.40917","8.16088","7.97432","1.06303","3.33752","6.17225"
"94","9.87822","7.86215","8.88003","1.47962","3.08373","7.20655"
"95","9.88542","8.14529","10.0926","1.43652","3.41413","8.54251"
"96","11.2889","7.39694","11.6357","2.79164","2.71981","10.1897"
"97","11.9206","7.18633","11.2563","3.37582","2.57137","9.89284"
"98","11.1068","6.97698","7.96476","2.5187","2.42293","6.67025"
"99","12.9151","7.52343","12.2794","4.29041","3.04064","10.9798"
"100","12.6838","7.65444","11.5176","4.03662","3.23217","10.161"
"101","12.7598","6.98176","13.1132","4.10366","2.60489","11.6693"
"102","12.3338","6.6232","13.7056","3.67749","2.28407","12.153"
"103","11.9295","6.98574","13.9044","3.28006","2.67672","12.2344"
"104","11.0061","7.34097","13.681","2.36547","3.055","11.9088"
"105","10.3346","7.13218","13.3144","1.69988","2.86347","11.473"
"106","10.5255","6.95493","12.8282","1.89142","2.70066","10.9511"
"107","10.5948","6.89345","12.1688","1.95846","2.65278","10.2711"
"108","10.5194","6.65928","10.8149","1.88184","2.43251","8.89207"
"109","10.1112","6.96838","10.319","1.47483","2.75333","8.36534"
"110","9.82151","7.16737","9.96658","1.18752","2.96402","7.97748"
"111","9.38587","7.24977","9.75952","0.751779","3.05979","7.74285"
"112","9.52894","7.39182","9.57343","0.890643","3.21781","7.54174"
"113","9.35136","7.33174","10.4229","0.694318","3.16992","8.44674"
"114","10.0002","7.34425","11.3259","1.31681","3.19865","9.43316"
"115","10.0347","7.55826","12.0707","1.32639","3.43807","10.2376"
"116","9.8483","7.98201","12.9232","1.11091","3.88818","11.1713"
"117","10.1965","7.83796","13.3885","1.42216","3.77805","11.746"
"118","10.6605","7.64879","13.2214","1.84354","3.62961","11.7124"
"119","11.0049","7.5293","12.8532","2.1452","3.553","11.4874"
"120","11.5766","7.3993","12.3664","2.67672","3.4668","11.1426"
"121","12.1435","7.14148","11.6576","3.20823","3.25133","10.5632"
"122","12.5746","7.06571","11.1277","3.61046","3.21302","10.1418"
"123","12.9222","7.21708","10.7174","3.93607","3.39498","9.81623"
"124","12.7745","7.60681","10.662","3.77326","3.80678","9.82102"
"125","12.6264","7.92225","10.5797","3.61524","4.13718","9.77792"
"126","12.7378","7.93683","10.2345","3.72059","4.16112","9.4571"
"127","12.903","7.88178","9.9838","3.8834","4.10845","9.22246"
"128","12.6518","7.89475","9.72903","3.6344","4.11324","8.98304"
"129","12.4063","7.92723","9.61956","3.39498","4.1276","8.89207"
"130","12.0001","7.95635","9.43705","2.99754","4.13239","8.72926"
"131","11.8751","7.68158","9.13225","2.88262","3.83072","8.44196"
"132","11.9071","7.27332","8.58587","2.92571","3.39498","7.90565"
"133","11.9043","6.93326","8.17395","2.93529","3.02627","7.49385"
"134","11.847","6.60992","7.84694","2.8922","2.67193","7.15866"
"135","11.7209","6.33734","7.64967","2.78206","2.36547","6.94797"
"136","11.5072","6.22032","7.41596","2.58574","2.21224","6.69898"
"137","11.1535","6.10072","6.97498","2.25055","2.05422","6.24408"
"138","10.8195","6.09529","6.52902","1.93451","2.01113","5.78918"
"139","10.5595","6.06243","6.06445","1.69031","1.94409","5.3247"
"140","10.5376","6.0572","6.06383","1.68073","1.91057","5.33428"
"141","10.5855","6.02111","5.91006","1.7334","1.85311","5.24809"
"142","10.7039","5.87691","5.91387","1.85311","1.69509","5.3247"
"143","10.9879","5.76818","5.73766","2.13563","1.58017","5.21936"
