"1","4.50095","-3.32546","4.87848","-2.27449","1.35991","10.1993"
"2","4.3784","-3.39897","4.20286","-2.38941","1.26414","9.55287"
"3","4.24544","-3.18717","3.42118","-2.52349","1.45089","8.79151"
"4","4.09279","-2.78704","2.92333","-2.68629","1.81959","8.30788"
"5","3.8371","-2.34097","3.06026","-2.95923","2.22661","8.45632"
"6","3.79968","-2.12222","3.80787","-3.01669","2.39899","9.21768"
"7","3.95175","-2.27962","4.75359","-2.88262","2.1883","10.1849"
"8","4.15603","-2.56584","5.53592","-2.69108","1.84354","10.999"
"9","4.48464","-2.91679","5.79393","-2.37026","1.43173","11.2958"
"10","4.92785","-3.1353","5.9915","-1.93451","1.15401","11.5305"
"11","5.24707","-3.14479","6.34621","-1.62806","1.08697","11.9135"
"12","5.3205","-3.09228","6.44836","-1.57538","1.08218","12.0333"
"13","5.34942","-3.12674","6.28896","-1.57538","0.991199","11.88"
"14","5.65688","-3.23965","6.20083","-1.30245","0.823605","11.789"
"15","5.85587","-3.3523","5.81847","-1.13964","0.656011","11.4012"
"16","6.01898","-3.33492","5.0803","-1.01514","0.617704","10.6542"
"17","6.11243","-3.1561","4.12437","-0.967257","0.737414","9.68215"
"18","6.23857","-2.9051","3.0479","-0.895431","0.924162","8.58082"
"19","6.25733","-2.7039","1.91669","-0.943315","1.05345","7.41245"
"20","5.94386","-2.29534","0.940406","-1.33596","1.37906","6.38773"
"21","5.50758","-1.88698","0.3752","-1.86269","1.69031","5.76524"
"22","5.81472","-1.92745","-0.274061","-1.652","1.53708","5.05655"
"23","4.77054","-1.72283","-0.18562","-2.79164","1.6089","5.09486"
"24","2.86896","-0.827297","1.22899","-4.77883","2.34632","6.4835"
"25","2.14109","-0.420632","2.59568","-5.56412","2.58095","7.86735"
"26","2.71804","-0.815662","4.16669","-5.00388","2.02071","9.50498"
"27","3.91338","-1.23709","5.03516","-3.78763","1.45567","10.477"
"28","4.4833","-1.43665","5.13121","-3.16513","1.13964","10.7021"
"29","4.55533","-1.44342","5.09835","-3.01669","1.04387","10.8122"
"30","4.74678","-1.60208","4.35653","-2.73897","0.823605","10.2089"
"31","4.89796","-1.76341","3.50936","-2.50433","0.627281","9.48104"
"32","5.02729","-1.76564","2.59308","-2.30322","0.612916","8.65743"
"33","5.29522","-1.6077","2.50287","-1.9824","0.775721","8.6287"
"34","5.51557","-1.35701","2.72205","-1.72861","1.03908","8.88249"
"35","5.53847","-1.25486","3.27715","-1.68073","1.15401","9.46189"
"36","5.73409","-1.24152","3.79699","-1.45089","1.17795","10.0173"
"37","5.98389","-1.48448","4.19026","-1.14443","0.943315","10.4722"
"38","6.21795","-1.62062","4.65601","-0.823605","0.814029","11.0325"
"39","6.45052","-1.60501","4.17316","-0.474052","0.837971","10.6734"
"40","6.6001","-1.56967","3.84747","-0.191536","0.885855","10.4818"
"41","6.86245","-1.36841","3.98682","0.191536","1.10612","10.7356"
"42","6.83454","-1.08319","4.17651","0.253785","1.41737","11.0038"
"43","6.43593","-1.13161","3.71258","-0.0909797","1.39343","10.5824"
"44","5.0637","-1.12554","3.01576","-1.42694","1.40779","9.91678"
"45","4.38792","-1.20462","2.05435","-2.0638","1.32639","8.99262"
"46","4.45514","-0.965764","1.13039","-1.95846","1.5706","8.10198"
"47","4.71918","-0.290894","1.0935","-1.67115","2.25534","8.08282"
"48","4.95569","0.132011","1.26004","-1.42694","2.68151","8.25521"
"49","5.33567","0.11421","2.05943","-1.04387","2.65756","9.05966"
"50","5.30005","-0.148233","3.42234","-1.06781","2.37984","10.4387"
"51","5.02963","-0.376293","4.99746","-1.30723","2.13563","12.0476"
"52","4.99262","-0.460292","6.23469","-1.28808","2.04944","13.3357"
"53","4.92378","-0.194676","6.75312","-1.2785","2.33674","13.9151"
"54","5.18919","0.18354","6.24059","-0.914585","2.76291","13.4698"
"55","5.78421","0.510111","4.04543","-0.205901","3.16035","11.3437"
"56","6.48725","0.828258","1.37593","0.612916","3.55778","8.73884"
"57","7.16738","1.13704","-0.32141","1.39343","3.93128","7.09641"
"58","7.55999","1.25962","-0.359344","1.86269","4.08451","7.10599"
"59","7.5135","1.06663","1.11488","1.86748","3.87861","8.62391"
"60","7.08869","0.571236","3.47295","1.47004","3.32794","11.0229"
"61","6.7318","-0.355224","5.90948","1.12527","2.31759","13.4985"
"62","6.43428","-0.925224","7.6583","0.837971","1.66158","15.2846"
"63","6.50376","-1.04236","8.28871","0.919373","1.47962","15.9454"
"64","6.33091","-0.778796","7.60958","0.756568","1.70946","15.2846"
"65","6.69113","-0.363137","6.64449","1.12527","2.12126","14.3269"
"66","7.28229","0.0100737","4.91816","1.72861","2.51391","12.6031"
"67","7.56215","0.472484","3.37546","2.03028","3.00712","11.066"
"68","7.81156","0.722907","2.16847","2.3128","3.28484","9.87369"
"69","7.70188","0.776094","1.22344","2.24576","3.35188","8.95431"
"70","7.40445","0.610536","0.804151","1.99676","3.1795","8.57124"
"71","7.12934","0.485432","0.587949","1.77171","3.02627","8.39886"
"72","7.25762","0.185227","0.620197","1.94409","2.68151","8.47547"
"73","7.43109","-0.0696983","0.657342","2.14999","2.37026","8.55209"
"74","7.71521","-0.0156846","0.803456","2.45166","2.36068","8.72926"
"75","8.35933","-0.0481238","0.83449","3.0981","2.26013","8.78193"
"76","8.60056","0.0745516","0.774138","3.32794","2.3128","8.73405"
"77","8.54909","0.0697224","0.32726","3.25611","2.23618","8.29351"
"78","8.37267","0.18323","-0.0482955","3.05979","2.27449","7.92481"
"79","7.34936","0.43108","-0.503728","2.02071","2.44209","7.47949"
"80","6.09982","0.844854","-0.940698","0.756568","2.77249","7.05332"
"81","5.42391","0.960461","-1.42979","0.0670376","2.806","6.57448"
"82","5.9196","0.9013","-1.73177","0.550666","2.66714","6.28239"
"83","6.3811","0.967392","-1.88032","1.00078","2.65278","6.14352"
"84","7.58822","0.528591","-2.10863","2.19309","2.12605","5.92325"
"85","6.73021","0.806343","-0.87863","1.30723","2.30322","7.15387"
"86","5.78379","1.08726","-0.345819","0.316035","2.4756","7.67581"
"87","5.31993","1.03939","0.164881","-0.205901","2.32238","8.16423"
"88","5.10419","1.6733","0.231239","-0.483629","2.85868","8.20253"
"89","4.96848","2.05602","0.69267","-0.679953","3.15556","8.63349"
"90","5.71505","2.05023","0.615228","0.0143652","3.07894","8.52815"
"91","6.43714","2.05246","0.460165","0.708684","3.02148","8.36055"
"92","6.86591","1.73919","0.293957","1.13964","2.65278","8.20253"
"93","6.44876","1.93511","0.424487","0.751779","2.79164","8.36055"
"94","5.71225","2.48264","0.217247","0.0622492","3.28006","8.19296"
"95","5.32281","2.86981","-0.383257","-0.277727","3.61046","7.63272"
"96","5.02122","2.81892","-0.847498","-0.545878","3.50032","7.19697"
"97","5.05091","2.80778","-0.185048","-0.512359","3.42371","7.86735"
"98","5.80327","2.93034","0.527467","0.220267","3.47638","8.57124"
"99","6.2613","3.3342","1.03515","0.651223","3.81157","9.06445"
"100","6.17062","3.8409","1.6183","0.536301","4.2521","9.63427"
"101","5.98477","3.97951","1.77933","0.335188","4.32872","9.7875"
"102","5.40045","3.94852","1.45","-0.253785","4.24253","9.4571"
"103","4.86311","3.90858","1.1666","-0.785298","4.15633","9.17937"
"104","4.47036","3.96171","0.902963","-1.15879","4.1707","8.93037"
"105","4.55662","3.9103","0.545161","-1.0343","4.0893","8.59997"
"106","4.75591","4.01316","0.744978","-0.785298","4.16591","8.8346"
"107","5.10982","4.02185","1.10582","-0.378284","4.14676","9.23204"
"108","5.12684","4.27461","1.14371","-0.311246","4.37181","9.30387"
"109","5.02881","4.6295","0.388731","-0.368707","4.70221","8.57603"
"110","5.76461","4.13347","-0.158113","0.397437","4.18028","8.04931"
"111","6.13401","4.09182","-0.376181","0.785298","4.10366","7.8434"
"112","5.17508","4.87482","-0.0783529","-0.167594","4.83629","8.14507"
"113","4.56236","5.47693","0.375818","-0.770933","5.37259","8.60476"
"114","3.88007","6.03832","1.19817","-1.42694","5.85622","9.44273"
"115","5.23723","4.47332","1.95635","-0.023942","4.20901","10.228"
"116","5.1708","3.79381","3.46913","-0.023942","3.44286","11.7795"
"117","4.92375","3.58845","4.52062","-0.191536","3.15077","12.876"
"118","4.54481","3.40785","4.80259","-0.483629","2.89698","13.2064"
"119","4.43353","3.43075","4.30891","-0.507571","2.86825","12.7611"
