"1","-8.81945","-4.66649","7.17584","0.646434","-1.08697","9.61033"
"2","-9.43584","-4.37126","6.82342","-0.0670376","-0.727837","9.18895"
"3","-9.79895","-4.03748","6.6751","-0.699107","-0.416591","8.87291"
"4","-9.98462","-3.8729","6.5123","-1.07739","-0.071826","8.76757"
"5","-9.94759","-3.64601","6.6438","-1.27372","0.0957681","8.64307"
"6","-9.67875","-3.47688","6.76531","-1.2402","0.316035","8.80109"
"7","-9.34624","-3.52029","7.04273","-0.967257","0.469264","8.93516"
"8","-9.08856","-3.6081","7.39314","-0.627281","0.411803","9.2081"
"9","-8.8649","-3.65818","7.58409","-0.35913","0.306458","9.54808"
"10","-9.03289","-3.59611","7.66615","-0.124498","0.23942","9.72525"
"11","-8.97904","-3.67591","7.54631","-0.282516","0.287304","9.79228"
"12","-9.06767","-3.69613","7.3501","-0.220267","0.196325","9.65821"
"13","-9.18448","-3.62743","7.23213","-0.301669","0.167594","9.44752"
"14","-9.3399","-3.50113","7.08179","-0.411803","0.229843","9.31344"
"15","-9.30919","-3.50223","7.03614","-0.560243","0.349553","9.14585"
"16","-9.22665","-3.55833","6.98014","-0.521936","0.339977","9.0836"
"17","-9.29826","-3.53023","7.37794","-0.430956","0.272939","9.01178"
"18","-9.18808","-3.62416","7.87742","-0.493206","0.287304","9.39485"
"19","-9.02931","-3.69191","8.33149","-0.373495","0.177171","9.88326"
"20","-8.83925","-3.89338","8.80734","-0.205901","0.0909797","10.3334"
"21","-8.8797","-3.92023","9.00675","-0.00957681","-0.129287","10.817"
"22","-9.00275","-3.92159","8.98626","-0.047884","-0.172383","11.0373"
"23","-9.07093","-3.71536","8.77103","-0.172383","-0.186748","11.0468"
"24","-9.20989","-3.58496","8.31319","-0.244209","0.00957681","10.8649"
"25","-9.28778","-3.47592","7.81176","-0.383072","0.124498","10.4339"
"26","-9.44439","-3.54142","7.27505","-0.459687","0.220267","9.9503"
"27","-9.48386","-3.36879","6.83741","-0.612916","0.143652","9.41879"
"28","-9.64538","-3.2763","6.45665","-0.646434","0.306458","8.97347"
"29","-9.57864","-3.254","6.28093","-0.804452","0.397437","8.58082"
