"1","-6.62188","13.3566","10.8373","-0.430956","7.45076","5.93283"
"2","-6.77222","13.3918","10.782","-0.651223","7.50343","5.71257"
"3","-6.77095","13.3524","11.0394","-0.770933","7.51779","5.71735"
"4","-6.68041","13.2874","11.1389","-0.742203","7.46033","6.0286"
"5","-6.59766","13.1841","11.2017","-0.627281","7.37893","6.17704"
"6","-6.53375","13.2007","11.1489","-0.521936","7.25922","6.28717"
"7","-6.54599","13.3265","11.2411","-0.435745","7.25922","6.28239"
"8","-6.66271","13.3638","11.5328","-0.426168","7.36935","6.42125"
"9","-6.67339","13.3085","11.6883","-0.521936","7.39329","6.75644"
"10","-6.5887","13.3161","11.5928","-0.512359","7.32626","6.95276"
"11","-6.52049","13.4212","11.4248","-0.407014","7.32147","6.90009"
"12","-6.6157","13.388","11.173","-0.316035","7.41245","6.78038"
"13","-6.65839","13.4654","10.9725","-0.387861","7.36456","6.57927"
"14","-6.76868","13.5187","10.9573","-0.407014","7.42681","6.43083"
"15","-6.84912","13.5284","10.8909","-0.493206","7.46512","6.46913"
"16","-6.84659","13.5479","10.9501","-0.550666","7.46033","6.45477"
"17","-6.97222","13.4863","10.9379","-0.526724","7.46512","6.5649"
"18","-6.90466","13.4488","10.9082","-0.632069","7.38851","6.60321"
"19","-6.85008","13.4305","10.8366","-0.545878","7.33583","6.62236"
"20","-6.79041","13.4886","10.813","-0.474052","7.30232","6.59842"
"21","-6.78355","13.4885","10.7896","-0.397437","7.34541","6.62236"
"22","-7.00686","13.5881","10.5941","-0.373495","7.33105","6.6463"
"23","-7.01987","13.5585","10.4448","-0.579397","7.41724","6.49786"
"24","-6.95185","13.5684","10.4219","-0.574608","7.37414","6.39731"
"25","-6.84061","13.5829","10.3219","-0.488417","7.36935","6.42604"
"26","-6.80153","13.6295","10.285","-0.35913","7.36935","6.37815"
"27","-6.91623","13.6362","10.3399","-0.301669","7.40287","6.39252"
"28","-7.05437","13.6037","10.4109","-0.397437","7.39808","6.49786"
"29","-7.09067","13.5949","10.3735","-0.517148","7.35499","6.61757"
"30","-7.14063","13.5961","10.312","-0.536301","7.33583","6.62715"
"31","-7.13342","13.5639","10.1772","-0.56982","7.32626","6.61278"
"32","-7.13609","13.7139","10.2036","-0.545878","7.28316","6.52659"
"33","-7.09587","13.7967","10.2049","-0.531513","7.42203","6.60321"
"34","-7.03623","13.7844","10.0613","-0.474052","7.49385","6.65588"
"35","-7.03385","13.7864","10.0271","-0.397437","7.46991","6.5649"
"36","-7.08408","13.7784","9.81099","-0.378284","7.46033","6.58405"
"37","-7.16264","13.7938","9.77783","-0.411803","7.44118","6.42125"
"38","-7.29788","13.7464","9.77026","-0.474052","7.44597","6.4404"
"39","-7.34163","13.7325","9.74835","-0.593762","7.38851","6.4835"
"40","-7.3231","13.7428","9.70611","-0.622492","7.36456","6.51223"
"41","-7.29997","13.7241","9.56722","-0.588974","7.36456","6.52181"
"42","-7.23874","13.7961","9.58565","-0.550666","7.33583","6.43561"
"43","-7.26831","13.8386","9.52829","-0.474052","7.39808","6.50744"
"44","-7.22099","13.8374","9.42859","-0.488417","7.4316","6.50265"
"45","-7.25563","13.7924","9.30432","-0.426168","7.42203","6.45477"
"46","-7.32418","13.828","9.14155","-0.445322","7.36935","6.38294"
"47","-7.33971","13.9062","9.12812","-0.497994","7.39808","6.27281"
